CMDLINE /Users/Q642074/miniconda3/envs/qiro/bin/python time_test_run.py
MEM 403.140625 1701179380.8480
MEM 403.140625 1701179380.9559
MEM 403.140625 1701179381.0639
MEM 403.140625 1701179381.1719
MEM 403.140625 1701179381.2801
MEM 403.140625 1701179381.3882
MEM 403.140625 1701179381.4929
MEM 403.140625 1701179381.6009
MEM 403.140625 1701179381.7089
MEM 403.140625 1701179381.8169
MEM 403.140625 1701179381.9248
MEM 403.140625 1701179382.0328
MEM 403.140625 1701179382.1408
MEM 403.140625 1701179382.2487
MEM 403.140625 1701179382.3565
MEM 403.140625 1701179382.4645
MEM 403.140625 1701179382.5724
MEM 403.140625 1701179382.6803
MEM 403.140625 1701179382.7858
MEM 403.140625 1701179382.8937
MEM 403.140625 1701179382.9983
MEM 403.140625 1701179383.1062
MEM 403.140625 1701179383.2114
MEM 403.578125 1701179383.3194
MEM 403.578125 1701179383.4234
MEM 403.578125 1701179383.5313
MEM 406.515625 1701179383.6392
MEM 406.515625 1701179383.7472
MEM 406.515625 1701179383.8550
MEM 406.515625 1701179383.9630
MEM 406.515625 1701179384.0661
MEM 406.515625 1701179384.1740
MEM 406.515625 1701179384.2819
MEM 406.515625 1701179384.3899
MEM 406.515625 1701179384.4978
MEM 406.515625 1701179384.6056
MEM 406.515625 1701179384.7136
MEM 406.515625 1701179384.8215
MEM 406.515625 1701179384.9295
MEM 406.515625 1701179385.0374
MEM 406.515625 1701179385.1453
MEM 406.515625 1701179385.2533
MEM 406.515625 1701179385.3584
MEM 406.515625 1701179385.4664
MEM 406.515625 1701179385.5743
MEM 406.515625 1701179385.6824
MEM 406.515625 1701179385.7903
MEM 406.515625 1701179385.8983
MEM 406.531250 1701179386.0032
MEM 406.546875 1701179386.1114
MEM 406.546875 1701179386.2196
MEM 406.546875 1701179386.3262
MEM 406.546875 1701179386.4345
MEM 406.546875 1701179386.5427
MEM 406.546875 1701179386.6509
MEM 406.546875 1701179386.7593
MEM 406.546875 1701179386.8673
MEM 406.546875 1701179386.9757
MEM 406.546875 1701179387.0794
MEM 406.546875 1701179387.1832
MEM 406.546875 1701179387.2913
MEM 406.546875 1701179387.3992
MEM 406.546875 1701179387.5072
MEM 406.546875 1701179387.6152
MEM 406.562500 1701179387.7197
MEM 406.562500 1701179387.8276
MEM 406.562500 1701179387.9356
MEM 406.562500 1701179388.0438
MEM 406.578125 1701179388.1516
MEM 406.578125 1701179388.2598
MEM 406.578125 1701179388.3650
MEM 406.578125 1701179388.4699
MEM 406.578125 1701179388.5770
MEM 406.234375 1701179388.6853
MEM 406.234375 1701179388.7929
MEM 406.234375 1701179388.9009
MEM 406.234375 1701179389.0092
MEM 406.234375 1701179389.1173
MEM 406.234375 1701179389.2255
MEM 405.421875 1701179389.3335
MEM 405.890625 1701179389.4390
MEM 405.890625 1701179389.5432
MEM 405.890625 1701179389.6514
MEM 405.890625 1701179389.7595
MEM 405.890625 1701179389.8677
MEM 405.890625 1701179389.9756
MEM 406.078125 1701179390.0838
MEM 406.078125 1701179390.1920
MEM 406.078125 1701179390.3003
MEM 405.859375 1701179390.4038
MEM 405.859375 1701179390.5119
MEM 405.859375 1701179390.6197
MEM 406.062500 1701179390.7277
MEM 406.046875 1701179390.8359
MEM 406.046875 1701179390.9441
MEM 406.046875 1701179391.0522
MEM 406.046875 1701179391.1604
MEM 406.046875 1701179391.2684
MEM 406.046875 1701179391.3764
MEM 406.046875 1701179391.4847
MEM 406.046875 1701179391.5927
MEM 406.109375 1701179391.7006
MEM 406.109375 1701179391.8060
MEM 406.109375 1701179391.9141
MEM 406.109375 1701179392.0221
MEM 406.109375 1701179392.1301
MEM 406.109375 1701179392.2381
MEM 406.109375 1701179392.3445
MEM 406.109375 1701179392.4524
MEM 406.109375 1701179392.5607
MEM 406.109375 1701179392.6687
MEM 406.109375 1701179392.7767
MEM 406.125000 1701179392.8847
MEM 406.125000 1701179392.9927
MEM 406.125000 1701179393.1007
MEM 406.125000 1701179393.2038
MEM 406.125000 1701179393.3119
MEM 406.125000 1701179393.4199
MEM 406.125000 1701179393.5279
MEM 406.125000 1701179393.6359
MEM 406.125000 1701179393.7438
MEM 406.125000 1701179393.8520
MEM 406.125000 1701179393.9600
MEM 406.125000 1701179394.0681
MEM 406.125000 1701179394.1762
MEM 406.125000 1701179394.2842
MEM 406.125000 1701179394.3924
MEM 406.125000 1701179394.4976
MEM 406.125000 1701179394.6056
MEM 406.125000 1701179394.7131
MEM 406.125000 1701179394.8214
MEM 406.125000 1701179394.9294
MEM 406.125000 1701179395.0374
MEM 406.125000 1701179395.1456
MEM 406.125000 1701179395.2537
MEM 406.125000 1701179395.3619
MEM 406.125000 1701179395.4699
MEM 406.125000 1701179395.5754
MEM 406.125000 1701179395.6834
MEM 406.125000 1701179395.7914
MEM 406.125000 1701179395.8969
MEM 406.125000 1701179396.0050
MEM 406.125000 1701179396.1131
MEM 406.125000 1701179396.2213
MEM 406.125000 1701179396.3249
MEM 406.125000 1701179396.4331
MEM 406.125000 1701179396.5383
MEM 406.125000 1701179396.6464
MEM 406.140625 1701179396.7544
MEM 406.140625 1701179396.8625
MEM 406.140625 1701179396.9705
MEM 406.140625 1701179397.0785
MEM 406.140625 1701179397.1866
MEM 406.140625 1701179397.2945
MEM 406.140625 1701179397.4025
MEM 406.140625 1701179397.5105
MEM 406.140625 1701179397.6187
MEM 406.140625 1701179397.7268
MEM 406.140625 1701179397.8346
MEM 406.140625 1701179397.9427
MEM 406.140625 1701179398.0507
MEM 406.140625 1701179398.1590
MEM 406.140625 1701179398.2672
MEM 406.140625 1701179398.3740
MEM 406.140625 1701179398.4820
MEM 406.140625 1701179398.5901
MEM 406.140625 1701179398.6964
MEM 406.140625 1701179398.8004
MEM 406.140625 1701179398.9084
MEM 406.140625 1701179399.0167
MEM 406.140625 1701179399.1250
MEM 406.140625 1701179399.2330
MEM 406.140625 1701179399.3410
MEM 406.140625 1701179399.4492
MEM 406.140625 1701179399.5573
MEM 406.140625 1701179399.6650
MEM 406.140625 1701179399.7730
MEM 406.140625 1701179399.8812
MEM 406.140625 1701179399.9894
MEM 406.140625 1701179400.0974
MEM 406.140625 1701179400.2034
MEM 406.140625 1701179400.3114
MEM 406.140625 1701179400.4193
MEM 406.140625 1701179400.5281
MEM 406.140625 1701179400.6328
MEM 406.140625 1701179400.7408
MEM 406.140625 1701179400.8451
MEM 406.140625 1701179400.9530
MEM 406.140625 1701179401.0612
MEM 406.140625 1701179401.1694
MEM 406.140625 1701179401.2775
MEM 406.140625 1701179401.3856
MEM 406.140625 1701179401.4937
MEM 406.140625 1701179401.5986
MEM 406.140625 1701179401.7065
MEM 406.140625 1701179401.8149
MEM 406.140625 1701179401.9254
MEM 406.140625 1701179402.0334
MEM 406.343750 1701179402.1404
MEM 406.343750 1701179402.2484
MEM 406.343750 1701179402.3564
MEM 406.343750 1701179402.4651
MEM 406.343750 1701179402.5735
MEM 406.343750 1701179402.6816
MEM 406.343750 1701179402.7899
MEM 406.343750 1701179402.8947
MEM 406.343750 1701179403.0028
MEM 406.343750 1701179403.1108
MEM 406.343750 1701179403.2191
MEM 406.343750 1701179403.3272
MEM 406.343750 1701179403.4352
MEM 406.343750 1701179403.5432
MEM 406.343750 1701179403.6512
MEM 406.343750 1701179403.7593
MEM 406.343750 1701179403.8675
MEM 406.343750 1701179403.9757
MEM 406.343750 1701179404.0837
MEM 406.328125 1701179404.1874
MEM 406.343750 1701179404.2955
MEM 406.343750 1701179404.4034
MEM 406.343750 1701179404.5116
MEM 406.343750 1701179404.6198
MEM 406.343750 1701179404.7279
MEM 406.343750 1701179404.8359
MEM 406.343750 1701179404.9441
MEM 406.343750 1701179405.0521
MEM 406.343750 1701179405.1601
MEM 406.343750 1701179405.2680
MEM 406.343750 1701179405.3762
MEM 406.343750 1701179405.4841
MEM 406.343750 1701179405.5921
MEM 406.343750 1701179405.7001
MEM 406.343750 1701179405.8080
MEM 406.343750 1701179405.9161
MEM 406.343750 1701179406.0251
MEM 406.343750 1701179406.1330
MEM 406.343750 1701179406.2411
MEM 406.343750 1701179406.3491
MEM 406.343750 1701179406.4570
MEM 406.343750 1701179406.5649
MEM 406.343750 1701179406.6729
MEM 406.343750 1701179406.7809
MEM 406.343750 1701179406.8888
MEM 406.343750 1701179406.9969
MEM 406.343750 1701179407.1050
MEM 406.343750 1701179407.2132
MEM 406.343750 1701179407.3213
MEM 406.343750 1701179407.4293
MEM 406.343750 1701179407.5373
MEM 406.343750 1701179407.6454
MEM 406.343750 1701179407.7534
MEM 406.343750 1701179407.8614
MEM 406.343750 1701179407.9694
MEM 406.343750 1701179408.0774
MEM 406.343750 1701179408.1861
MEM 406.343750 1701179408.2904
MEM 406.343750 1701179408.3986
MEM 406.343750 1701179408.5038
MEM 406.343750 1701179408.6120
MEM 406.343750 1701179408.7201
MEM 406.343750 1701179408.8285
MEM 402.859375 1701179408.9366
MEM 403.546875 1701179409.0446
MEM 403.546875 1701179409.1526
MEM 403.546875 1701179409.2605
MEM 403.593750 1701179409.3685
MEM 403.593750 1701179409.4765
MEM 403.593750 1701179409.5845
MEM 404.015625 1701179409.6926
MEM 404.015625 1701179409.8006
MEM 404.015625 1701179409.9085
MEM 404.015625 1701179410.0166
MEM 404.015625 1701179410.1250
MEM 404.015625 1701179410.2331
MEM 404.015625 1701179410.3413
MEM 404.015625 1701179410.4494
MEM 402.531250 1701179410.5577
MEM 402.531250 1701179410.6626
MEM 402.218750 1701179410.7681
MEM 401.437500 1701179410.8761
MEM 400.656250 1701179410.9841
MEM 400.546875 1701179411.0921
MEM 400.500000 1701179411.2003
MEM 399.203125 1701179411.3043
MEM 399.250000 1701179411.4122
MEM 399.234375 1701179411.5171
MEM 399.250000 1701179411.6250
MEM 399.265625 1701179411.7332
MEM 398.703125 1701179411.8412
MEM 396.203125 1701179411.9492
MEM 395.734375 1701179412.0574
MEM 395.734375 1701179412.1654
MEM 394.390625 1701179412.2712
MEM 394.390625 1701179412.3752
MEM 393.656250 1701179412.4836
MEM 393.671875 1701179412.5916
MEM 393.703125 1701179412.6997
MEM 391.765625 1701179412.8077
MEM 393.296875 1701179412.9156
MEM 393.375000 1701179413.0236
MEM 390.640625 1701179413.1315
MEM 390.984375 1701179413.2395
MEM 390.796875 1701179413.3475
MEM 390.875000 1701179413.4556
MEM 391.234375 1701179413.5606
MEM 391.562500 1701179413.6688
MEM 391.562500 1701179413.7768
MEM 391.796875 1701179413.8834
MEM 391.796875 1701179413.9914
MEM 391.796875 1701179414.0995
MEM 391.796875 1701179414.2077
MEM 387.906250 1701179414.3158
MEM 387.906250 1701179414.4238
MEM 387.906250 1701179414.5318
MEM 387.906250 1701179414.6349
MEM 387.906250 1701179414.7430
MEM 388.390625 1701179414.8510
MEM 388.390625 1701179414.9557
MEM 388.390625 1701179415.0638
MEM 389.171875 1701179415.1718
MEM 389.171875 1701179415.2797
MEM 389.171875 1701179415.3877
MEM 389.171875 1701179415.4937
MEM 389.171875 1701179415.6018
MEM 389.359375 1701179415.7057
MEM 389.359375 1701179415.8137
MEM 389.359375 1701179415.9216
MEM 389.390625 1701179416.0298
MEM 389.390625 1701179416.1377
MEM 389.390625 1701179416.2458
MEM 389.390625 1701179416.3537
MEM 389.390625 1701179416.4618
MEM 389.390625 1701179416.5699
MEM 389.390625 1701179416.6779
MEM 389.390625 1701179416.7820
MEM 389.390625 1701179416.8899
MEM 394.359375 1701179416.9979
MEM 394.359375 1701179417.1062
MEM 394.359375 1701179417.2144
MEM 394.359375 1701179417.3180
MEM 394.359375 1701179417.4265
MEM 394.359375 1701179417.5348
MEM 394.437500 1701179417.6428
MEM 394.437500 1701179417.7503
MEM 394.468750 1701179417.8540
MEM 394.468750 1701179417.9621
MEM 394.468750 1701179418.0701
MEM 394.468750 1701179418.1782
MEM 394.468750 1701179418.2835
MEM 394.468750 1701179418.3916
MEM 394.468750 1701179418.4995
MEM 394.468750 1701179418.6076
MEM 394.468750 1701179418.7156
MEM 394.468750 1701179418.8195
MEM 394.468750 1701179418.9275
MEM 394.468750 1701179419.0354
MEM 394.468750 1701179419.1391
MEM 394.468750 1701179419.2435
MEM 394.468750 1701179419.3474
MEM 394.468750 1701179419.4554
MEM 394.468750 1701179419.5634
MEM 394.468750 1701179419.6716
MEM 394.468750 1701179419.7796
MEM 394.468750 1701179419.8877
MEM 394.468750 1701179419.9956
MEM 394.468750 1701179420.1036
MEM 394.468750 1701179420.2115
MEM 394.468750 1701179420.3194
MEM 394.468750 1701179420.4274
MEM 394.468750 1701179420.5304
MEM 394.468750 1701179420.6384
MEM 394.468750 1701179420.7450
MEM 394.468750 1701179420.8530
MEM 394.468750 1701179420.9609
MEM 394.468750 1701179421.0689
MEM 394.468750 1701179421.1767
MEM 394.468750 1701179421.2848
MEM 394.468750 1701179421.3928
MEM 394.468750 1701179421.5006
MEM 394.468750 1701179421.6086
MEM 394.468750 1701179421.7167
MEM 394.468750 1701179421.8249
MEM 394.468750 1701179421.9329
MEM 394.468750 1701179422.0410
MEM 394.468750 1701179422.1489
MEM 394.468750 1701179422.2569
MEM 394.468750 1701179422.3648
MEM 394.468750 1701179422.4731
MEM 394.468750 1701179422.5811
MEM 394.468750 1701179422.6891
MEM 394.468750 1701179422.7970
MEM 394.468750 1701179422.9049
MEM 394.468750 1701179423.0129
MEM 394.468750 1701179423.1208
MEM 394.468750 1701179423.2289
MEM 394.468750 1701179423.3369
MEM 394.468750 1701179423.4449
MEM 394.468750 1701179423.5529
MEM 394.468750 1701179423.6609
MEM 394.468750 1701179423.7687
MEM 394.468750 1701179423.8767
MEM 394.468750 1701179423.9846
MEM 394.468750 1701179424.0926
MEM 394.468750 1701179424.2006
MEM 394.484375 1701179424.3078
MEM 394.484375 1701179424.4159
MEM 394.484375 1701179424.5212
MEM 394.484375 1701179424.6292
MEM 394.484375 1701179424.7373
MEM 394.484375 1701179424.8454
MEM 394.484375 1701179424.9533
MEM 394.484375 1701179425.0576
MEM 394.484375 1701179425.1657
MEM 394.484375 1701179425.2738
MEM 394.484375 1701179425.3817
MEM 394.484375 1701179425.4897
MEM 394.468750 1701179425.5977
MEM 394.468750 1701179425.7068
MEM 394.468750 1701179425.8149
MEM 394.468750 1701179425.9223
MEM 394.468750 1701179426.0304
MEM 394.468750 1701179426.1383
MEM 394.468750 1701179426.2462
MEM 394.468750 1701179426.3542
MEM 394.468750 1701179426.4622
MEM 394.468750 1701179426.5701
MEM 394.468750 1701179426.6784
MEM 394.468750 1701179426.7865
MEM 394.468750 1701179426.8945
MEM 394.468750 1701179427.0024
MEM 394.468750 1701179427.1105
MEM 394.468750 1701179427.2189
MEM 394.468750 1701179427.3270
MEM 394.468750 1701179427.4350
MEM 394.468750 1701179427.5430
MEM 394.468750 1701179427.6507
MEM 394.468750 1701179427.7588
MEM 394.468750 1701179427.8668
MEM 394.468750 1701179427.9749
MEM 394.468750 1701179428.0806
MEM 394.468750 1701179428.1887
MEM 394.468750 1701179428.2966
MEM 394.468750 1701179428.4047
MEM 394.468750 1701179428.5126
MEM 394.468750 1701179428.6206
MEM 394.468750 1701179428.7287
MEM 394.468750 1701179428.8368
MEM 394.468750 1701179428.9447
MEM 394.468750 1701179429.0527
MEM 394.468750 1701179429.1580
MEM 394.468750 1701179429.2662
MEM 394.468750 1701179429.3742
MEM 394.468750 1701179429.4822
MEM 394.468750 1701179429.5901
MEM 394.468750 1701179429.6981
MEM 394.468750 1701179429.8061
MEM 394.484375 1701179429.9143
MEM 394.484375 1701179430.0226
MEM 394.484375 1701179430.1314
MEM 394.484375 1701179430.2360
MEM 394.484375 1701179430.3440
MEM 394.484375 1701179430.4472
MEM 394.500000 1701179430.5553
MEM 394.500000 1701179430.6633
MEM 394.531250 1701179430.7713
MEM 394.546875 1701179430.8794
MEM 394.546875 1701179430.9874
MEM 394.546875 1701179431.0955
MEM 394.546875 1701179431.2035
MEM 394.546875 1701179431.3114
MEM 394.546875 1701179431.4194
MEM 394.546875 1701179431.5273
MEM 394.546875 1701179431.6352
MEM 394.546875 1701179431.7431
MEM 394.546875 1701179431.8511
MEM 394.546875 1701179431.9591
MEM 394.546875 1701179432.0670
MEM 394.546875 1701179432.1750
MEM 394.546875 1701179432.2809
MEM 394.546875 1701179432.3890
MEM 394.546875 1701179432.4976
MEM 394.546875 1701179432.6057
MEM 394.546875 1701179432.7138
MEM 394.546875 1701179432.8217
MEM 394.546875 1701179432.9297
MEM 394.546875 1701179433.0378
MEM 394.546875 1701179433.1457
MEM 394.546875 1701179433.2537
MEM 394.546875 1701179433.3617
MEM 394.546875 1701179433.4655
MEM 394.546875 1701179433.5735
MEM 394.546875 1701179433.6815
MEM 394.546875 1701179433.7894
MEM 394.546875 1701179433.8974
MEM 394.546875 1701179434.0044
MEM 394.546875 1701179434.1125
MEM 394.546875 1701179434.2204
MEM 394.546875 1701179434.3284
MEM 394.546875 1701179434.4364
MEM 394.546875 1701179434.5444
MEM 394.546875 1701179434.6526
MEM 394.546875 1701179434.7606
MEM 395.328125 1701179434.8684
MEM 395.328125 1701179434.9764
MEM 395.328125 1701179435.0804
MEM 395.328125 1701179435.1884
MEM 395.328125 1701179435.2964
MEM 395.328125 1701179435.4044
MEM 395.328125 1701179435.5124
MEM 395.328125 1701179435.6203
MEM 395.328125 1701179435.7283
MEM 395.328125 1701179435.8362
MEM 395.328125 1701179435.9441
MEM 395.328125 1701179436.0522
MEM 395.328125 1701179436.1591
MEM 395.328125 1701179436.2639
MEM 395.328125 1701179436.3719
MEM 395.328125 1701179436.4801
MEM 395.328125 1701179436.5856
MEM 395.328125 1701179436.6935
MEM 395.328125 1701179436.8015
MEM 395.328125 1701179436.9093
MEM 395.328125 1701179437.0174
MEM 395.328125 1701179437.1254
MEM 395.328125 1701179437.2336
MEM 395.328125 1701179437.3417
MEM 395.328125 1701179437.4473
MEM 395.328125 1701179437.5552
MEM 395.328125 1701179437.6631
MEM 395.328125 1701179437.7711
MEM 395.328125 1701179437.8790
MEM 395.328125 1701179437.9870
MEM 395.328125 1701179438.0950
MEM 395.328125 1701179438.2029
MEM 395.328125 1701179438.3109
MEM 395.328125 1701179438.4190
MEM 395.328125 1701179438.5270
MEM 395.328125 1701179438.6350
MEM 395.328125 1701179438.7430
MEM 395.328125 1701179438.8510
MEM 395.328125 1701179438.9573
MEM 395.328125 1701179439.0657
MEM 394.125000 1701179439.1725
MEM 394.593750 1701179439.2806
MEM 394.593750 1701179439.3886
MEM 394.625000 1701179439.4923
MEM 394.625000 1701179439.5963
MEM 394.625000 1701179439.7043
MEM 394.921875 1701179439.8122
MEM 394.921875 1701179439.9202
MEM 394.921875 1701179440.0281
MEM 395.484375 1701179440.1365
MEM 395.484375 1701179440.2444
MEM 395.484375 1701179440.3523
MEM 395.484375 1701179440.4603
MEM 395.484375 1701179440.5682
MEM 395.484375 1701179440.6762
MEM 395.484375 1701179440.7842
MEM 395.484375 1701179440.8922
MEM 395.484375 1701179440.9968
MEM 395.484375 1701179441.1050
MEM 395.484375 1701179441.2122
MEM 395.484375 1701179441.3205
MEM 395.484375 1701179441.4287
MEM 395.484375 1701179441.5367
MEM 395.281250 1701179441.6451
MEM 395.281250 1701179441.7532
MEM 395.281250 1701179441.8615
MEM 395.281250 1701179441.9649
MEM 395.281250 1701179442.0725
MEM 395.281250 1701179442.1807
MEM 395.296875 1701179442.2890
MEM 395.296875 1701179442.3970
MEM 395.296875 1701179442.5052
MEM 395.296875 1701179442.6134
MEM 395.296875 1701179442.7215
MEM 395.296875 1701179442.8295
MEM 395.296875 1701179442.9375
MEM 395.296875 1701179443.0455
MEM 395.296875 1701179443.1536
MEM 395.312500 1701179443.2615
MEM 395.312500 1701179443.3695
MEM 395.312500 1701179443.4775
MEM 395.328125 1701179443.5855
MEM 395.328125 1701179443.6936
MEM 395.328125 1701179443.7991
MEM 395.328125 1701179443.9070
MEM 395.328125 1701179444.0136
MEM 395.328125 1701179444.1215
MEM 395.328125 1701179444.2295
MEM 395.328125 1701179444.3375
MEM 395.328125 1701179444.4456
MEM 395.328125 1701179444.5535
MEM 395.328125 1701179444.6614
MEM 395.328125 1701179444.7693
MEM 395.328125 1701179444.8773
MEM 395.328125 1701179444.9852
MEM 395.328125 1701179445.0932
MEM 395.328125 1701179445.1981
MEM 395.328125 1701179445.3052
MEM 395.328125 1701179445.4131
MEM 395.328125 1701179445.5216
MEM 395.328125 1701179445.6297
MEM 395.328125 1701179445.7377
MEM 395.328125 1701179445.8460
MEM 395.328125 1701179445.9543
MEM 395.359375 1701179446.0623
MEM 395.359375 1701179446.1703
MEM 395.359375 1701179446.2741
MEM 395.359375 1701179446.3776
MEM 395.359375 1701179446.4856
MEM 395.359375 1701179446.5935
MEM 395.359375 1701179446.7015
MEM 395.359375 1701179446.8095
MEM 395.359375 1701179446.9175
MEM 395.359375 1701179447.0255
MEM 395.359375 1701179447.1334
MEM 395.359375 1701179447.2414
MEM 395.359375 1701179447.3495
MEM 395.359375 1701179447.4575
MEM 395.359375 1701179447.5655
MEM 395.359375 1701179447.6735
MEM 395.359375 1701179447.7814
MEM 395.359375 1701179447.8894
MEM 395.359375 1701179447.9973
MEM 395.359375 1701179448.1052
MEM 395.359375 1701179448.2105
MEM 395.359375 1701179448.3164
MEM 395.359375 1701179448.4245
MEM 395.359375 1701179448.5324
MEM 395.359375 1701179448.6403
