CMDLINE python RQAOA_run_recalculations_v2.py
MEM 3363.910156 1706516442.2143
MEM 3363.910156 1706516442.3583
MEM 3363.910156 1706516442.4993
MEM 3363.910156 1706516442.6414
MEM 3363.910156 1706516442.7776
MEM 3363.910156 1706516442.9156
MEM 3363.910156 1706516443.0551
MEM 3363.910156 1706516443.1932
MEM 3364.042969 1706516443.3321
MEM 3364.042969 1706516443.4730
MEM 3364.042969 1706516443.6137
MEM 3364.042969 1706516443.7575
MEM 3368.343750 1706516443.9131
MEM 3371.019531 1706516444.0563
MEM 3376.417969 1706516444.1962
MEM 3381.894531 1706516444.3380
MEM 3381.894531 1706516444.4781
MEM 3381.894531 1706516444.6428
MEM 3381.894531 1706516444.7864
MEM 3381.894531 1706516444.9292
MEM 3381.894531 1706516445.0727
MEM 3381.894531 1706516445.2167
MEM 3381.894531 1706516445.3605
MEM 3381.894531 1706516445.5087
MEM 3381.894531 1706516445.6528
MEM 3381.894531 1706516445.7968
MEM 3381.894531 1706516445.9426
MEM 3381.894531 1706516446.0841
MEM 3381.894531 1706516446.2234
MEM 3364.062500 1706516446.3623
MEM 3364.062500 1706516446.5012
MEM 3364.062500 1706516446.6388
MEM 3364.062500 1706516446.7771
MEM 3364.062500 1706516446.9146
MEM 3364.062500 1706516447.0522
MEM 3364.062500 1706516447.1911
MEM 3364.062500 1706516447.3303
MEM 3364.062500 1706516447.4691
MEM 3364.062500 1706516447.6076
MEM 3364.062500 1706516447.7456
MEM 3364.062500 1706516447.8847
MEM 3364.062500 1706516448.0246
MEM 3364.062500 1706516448.1640
MEM 3364.062500 1706516448.3033
MEM 3364.062500 1706516448.4430
MEM 3364.062500 1706516448.5815
MEM 3364.062500 1706516448.7196
MEM 3364.062500 1706516448.8576
MEM 3364.062500 1706516448.9954
MEM 3364.062500 1706516449.1337
MEM 3364.062500 1706516449.2712
MEM 3346.277344 1706516449.4086
MEM 3346.464844 1706516449.5461
MEM 3346.464844 1706516449.6853
MEM 3346.464844 1706516449.8235
MEM 3346.464844 1706516449.9611
MEM 3346.464844 1706516450.0974
MEM 3346.464844 1706516450.2340
MEM 3346.464844 1706516450.3822
MEM 3347.074219 1706516450.5212
MEM 3347.074219 1706516450.6736
MEM 3347.074219 1706516450.8127
MEM 3347.074219 1706516450.9536
MEM 3347.074219 1706516451.0956
MEM 3347.074219 1706516451.2375
MEM 3347.074219 1706516451.3792
MEM 3347.074219 1706516451.5215
MEM 3347.238281 1706516451.6646
MEM 3347.238281 1706516451.8146
MEM 3347.238281 1706516451.9557
MEM 3347.238281 1706516452.0961
MEM 3347.238281 1706516452.2377
MEM 3347.238281 1706516452.3811
MEM 3347.238281 1706516452.5251
MEM 3347.238281 1706516452.6703
MEM 3347.238281 1706516452.8156
MEM 3347.238281 1706516452.9596
MEM 3347.238281 1706516453.1042
MEM 3347.238281 1706516453.2490
MEM 3347.464844 1706516453.3949
MEM 3347.464844 1706516453.5395
MEM 3347.464844 1706516453.6849
MEM 3347.464844 1706516453.8265
MEM 3347.464844 1706516453.9718
MEM 3347.464844 1706516454.1141
MEM 3347.464844 1706516454.2590
MEM 3347.464844 1706516454.4050
MEM 3348.011719 1706516454.5490
MEM 3348.445312 1706516454.6927
MEM 3353.023438 1706516454.8315
MEM 3358.378906 1706516454.9707
MEM 3358.378906 1706516455.1116
MEM 3363.816406 1706516455.2507
MEM 3363.816406 1706516455.3928
MEM 3363.863281 1706516455.5362
MEM 3363.863281 1706516455.6757
MEM 3363.863281 1706516455.8142
MEM 3363.863281 1706516455.9540
MEM 3363.863281 1706516456.0948
MEM 3363.863281 1706516456.2321
MEM 3363.863281 1706516456.3725
MEM 3363.863281 1706516456.5119
MEM 3363.863281 1706516456.6508
MEM 3363.863281 1706516456.7912
MEM 3363.863281 1706516456.9310
MEM 3363.863281 1706516457.0699
MEM 3363.957031 1706516457.2148
MEM 3363.957031 1706516457.3536
MEM 3363.957031 1706516457.4933
MEM 3363.957031 1706516457.6330
MEM 3363.980469 1706516457.7779
MEM 3363.980469 1706516457.9172
MEM 3364.171875 1706516458.0576
MEM 3370.621094 1706516458.1983
MEM 3370.781250 1706516458.3421
MEM 3381.648438 1706516458.4844
MEM 3381.656250 1706516458.6264
MEM 3381.656250 1706516458.7682
MEM 3381.656250 1706516458.9097
MEM 3381.656250 1706516459.0502
MEM 3381.656250 1706516459.1899
MEM 3381.656250 1706516459.3339
MEM 3381.656250 1706516459.4776
MEM 3381.656250 1706516459.6239
MEM 3381.656250 1706516459.7629
MEM 3381.656250 1706516459.9025
MEM 3381.656250 1706516460.0424
MEM 3381.656250 1706516460.1818
MEM 3381.656250 1706516460.3192
MEM 3367.496094 1706516460.4580
MEM 3367.496094 1706516460.5975
MEM 3367.496094 1706516460.7370
MEM 3367.496094 1706516460.8768
MEM 3367.496094 1706516461.0138
MEM 3367.496094 1706516461.1499
MEM 3367.496094 1706516461.2863
MEM 3367.496094 1706516461.4236
MEM 3367.496094 1706516461.5620
MEM 3367.496094 1706516461.7011
MEM 3367.496094 1706516461.8401
MEM 3367.496094 1706516461.9775
MEM 3367.496094 1706516462.1158
MEM 3367.496094 1706516462.2577
MEM 3367.496094 1706516462.3955
MEM 3367.496094 1706516462.5333
MEM 3367.496094 1706516462.6705
MEM 3367.496094 1706516462.8077
MEM 3367.496094 1706516462.9454
MEM 3367.496094 1706516463.0814
MEM 3367.496094 1706516463.2262
MEM 3367.496094 1706516463.3731
MEM 3349.707031 1706516463.5116
MEM 3349.707031 1706516463.6505
MEM 3349.707031 1706516463.7898
MEM 3349.707031 1706516463.9275
MEM 3349.777344 1706516464.0675
MEM 3349.777344 1706516464.2079
MEM 3349.777344 1706516464.3479
MEM 3349.777344 1706516464.4877
MEM 3349.777344 1706516464.6289
MEM 3349.777344 1706516464.7700
MEM 3349.777344 1706516464.9115
MEM 3349.777344 1706516465.0658
MEM 3349.777344 1706516465.2128
MEM 3349.777344 1706516465.3530
MEM 3349.777344 1706516465.4921
MEM 3349.777344 1706516465.6352
MEM 3349.777344 1706516465.7780
MEM 3349.777344 1706516465.9211
MEM 3349.777344 1706516466.0651
MEM 3349.777344 1706516466.2066
MEM 3349.777344 1706516466.3469
MEM 3349.777344 1706516466.4882
MEM 3349.777344 1706516466.6316
MEM 3349.777344 1706516466.7744
MEM 3349.777344 1706516466.9167
MEM 3349.777344 1706516467.0603
MEM 3349.777344 1706516467.2043
MEM 3349.777344 1706516467.3716
MEM 3349.777344 1706516467.5159
MEM 3349.777344 1706516467.6541
MEM 3349.777344 1706516467.7924
MEM 3349.777344 1706516467.9314
MEM 3349.777344 1706516468.0755
MEM 3349.777344 1706516468.2200
MEM 3349.777344 1706516468.3588
MEM 3349.777344 1706516468.4980
MEM 3349.777344 1706516468.6366
MEM 3349.777344 1706516468.7751
MEM 3349.777344 1706516468.9128
MEM 3352.312500 1706516469.0519
MEM 3353.628906 1706516469.1906
MEM 3358.988281 1706516469.3298
MEM 3358.988281 1706516469.4686
MEM 3364.171875 1706516469.6074
MEM 3364.425781 1706516469.7501
MEM 3364.425781 1706516469.8917
MEM 3364.425781 1706516470.0352
MEM 3364.425781 1706516470.1794
MEM 3364.425781 1706516470.3234
MEM 3364.425781 1706516470.4687
MEM 3364.425781 1706516470.6112
MEM 3364.425781 1706516470.7534
MEM 3364.425781 1706516470.8984
MEM 3364.425781 1706516471.0426
MEM 3364.425781 1706516471.1859
MEM 3364.425781 1706516471.3266
MEM 3364.425781 1706516471.4707
MEM 3364.425781 1706516471.6150
MEM 3364.425781 1706516471.7574
MEM 3364.425781 1706516471.9014
MEM 3364.425781 1706516472.0464
MEM 3368.949219 1706516472.1898
MEM 3371.527344 1706516472.3301
MEM 3382.355469 1706516472.4685
MEM 3382.355469 1706516472.6110
MEM 3382.355469 1706516472.7502
MEM 3382.355469 1706516472.8934
MEM 3382.355469 1706516473.0373
MEM 3382.355469 1706516473.1810
MEM 3382.355469 1706516473.3230
MEM 3382.355469 1706516473.4663
MEM 3382.355469 1706516473.6108
MEM 3382.355469 1706516473.7556
MEM 3382.355469 1706516473.9001
MEM 3382.355469 1706516474.0446
MEM 3382.355469 1706516474.1893
MEM 3382.355469 1706516474.3346
MEM 3382.355469 1706516474.4786
MEM 3382.355469 1706516474.6227
MEM 3382.355469 1706516474.7662
MEM 3382.355469 1706516474.9092
MEM 3382.355469 1706516475.0524
MEM 3368.128906 1706516475.1970
MEM 3368.128906 1706516475.3412
MEM 3368.128906 1706516475.4865
MEM 3368.128906 1706516475.6312
MEM 3368.128906 1706516475.7746
MEM 3368.324219 1706516475.9138
MEM 3368.324219 1706516476.0529
MEM 3368.324219 1706516476.1922
MEM 3368.324219 1706516476.3306
MEM 3368.324219 1706516476.4702
MEM 3368.324219 1706516476.6170
MEM 3368.324219 1706516476.7603
MEM 3368.324219 1706516476.9025
MEM 3368.324219 1706516477.0419
MEM 3368.324219 1706516477.1828
MEM 3368.324219 1706516477.3198
MEM 3368.324219 1706516477.4566
MEM 3350.535156 1706516477.5948
MEM 3350.535156 1706516477.7332
MEM 3350.535156 1706516477.8736
MEM 3350.535156 1706516478.0131
MEM 3350.535156 1706516478.1527
MEM 3350.535156 1706516478.2901
MEM 3350.535156 1706516478.4315
MEM 3350.535156 1706516478.5755
MEM 3350.535156 1706516478.7171
MEM 3350.535156 1706516478.8533
MEM 3350.535156 1706516478.9926
MEM 3350.535156 1706516479.1697
MEM 3350.535156 1706516479.3108
MEM 3350.535156 1706516479.5036
MEM 3350.535156 1706516479.6451
MEM 3350.535156 1706516479.7878
MEM 3350.535156 1706516479.9257
MEM 3350.535156 1706516480.0630
MEM 3350.535156 1706516480.2020
MEM 3350.535156 1706516480.3532
MEM 3350.535156 1706516480.4972
MEM 3350.535156 1706516480.6410
MEM 3350.535156 1706516480.7856
MEM 3350.535156 1706516480.9299
MEM 3350.535156 1706516481.0690
MEM 3350.535156 1706516481.2075
MEM 3350.535156 1706516481.3456
MEM 3350.535156 1706516481.4831
MEM 3350.535156 1706516481.6208
MEM 3350.535156 1706516481.7588
MEM 3350.535156 1706516481.8973
MEM 3350.535156 1706516482.0355
MEM 3350.535156 1706516482.1733
MEM 3350.535156 1706516482.3113
MEM 3350.535156 1706516482.4493
MEM 3350.535156 1706516482.5943
MEM 3350.535156 1706516482.7354
MEM 3350.535156 1706516482.8784
MEM 3350.535156 1706516483.0294
MEM 3350.535156 1706516483.1707
MEM 3350.535156 1706516483.3117
MEM 3350.535156 1706516483.4524
MEM 3350.535156 1706516483.5968
MEM 3350.535156 1706516483.7415
MEM 3353.996094 1706516483.8855
MEM 3359.152344 1706516484.0287
MEM 3364.566406 1706516484.1719
MEM 3364.816406 1706516484.3143
MEM 3364.816406 1706516484.4577
MEM 3364.816406 1706516484.6001
MEM 3364.816406 1706516484.7427
MEM 3364.816406 1706516484.8853
MEM 3364.816406 1706516485.0294
MEM 3364.816406 1706516485.1757
MEM 3364.816406 1706516485.3199
MEM 3364.816406 1706516485.4649
MEM 3364.816406 1706516485.6093
MEM 3364.816406 1706516485.7548
MEM 3364.816406 1706516485.8989
MEM 3366.953125 1706516486.0425
MEM 3373.628906 1706516486.1856
MEM 3378.855469 1706516486.3311
MEM 3379.066406 1706516486.4737
MEM 3379.066406 1706516486.6171
MEM 3379.066406 1706516486.7604
MEM 3379.066406 1706516486.9042
MEM 3379.066406 1706516487.0470
MEM 3379.066406 1706516487.1911
MEM 3379.066406 1706516487.3378
MEM 3379.066406 1706516487.4816
MEM 3379.066406 1706516487.6250
MEM 3382.527344 1706516487.7693
MEM 3382.527344 1706516487.9084
MEM 3382.527344 1706516488.0460
MEM 3382.527344 1706516488.1841
MEM 3382.527344 1706516488.3261
MEM 3382.527344 1706516488.4752
MEM 3382.710938 1706516488.6190
MEM 3382.710938 1706516488.7625
MEM 3382.710938 1706516488.9072
MEM 3382.710938 1706516489.0522
MEM 3382.710938 1706516489.1997
MEM 3368.550781 1706516489.3449
MEM 3368.550781 1706516489.4890
MEM 3368.550781 1706516489.6338
MEM 3368.550781 1706516489.7848
MEM 3368.550781 1706516489.9302
MEM 3368.550781 1706516490.0742
MEM 3368.550781 1706516490.2186
MEM 3368.550781 1706516490.3635
MEM 3368.550781 1706516490.5083
MEM 3368.550781 1706516490.6506
MEM 3368.550781 1706516490.7952
MEM 3368.550781 1706516490.9384
MEM 3368.550781 1706516491.0794
MEM 3368.550781 1706516491.2236
MEM 3368.550781 1706516491.3686
MEM 3350.390625 1706516491.5139
MEM 3350.390625 1706516491.6584
MEM 3350.140625 1706516491.8041
MEM 3350.140625 1706516491.9570
MEM 3350.140625 1706516492.1012
MEM 3350.140625 1706516492.2447
MEM 3350.140625 1706516492.3850
MEM 3350.140625 1706516492.5243
MEM 3350.140625 1706516492.6636
MEM 3350.140625 1706516492.8023
MEM 3350.140625 1706516492.9415
MEM 3350.140625 1706516493.0803
MEM 3350.140625 1706516493.2186
MEM 3350.140625 1706516493.3572
MEM 3350.140625 1706516493.4955
MEM 3350.140625 1706516493.6339
MEM 3350.140625 1706516493.7721
MEM 3350.140625 1706516493.9112
MEM 3350.140625 1706516494.0492
MEM 3350.140625 1706516494.1877
MEM 3350.140625 1706516494.3270
MEM 3350.140625 1706516494.4650
MEM 3350.140625 1706516494.6060
MEM 3350.140625 1706516494.7456
MEM 3350.140625 1706516494.8854
MEM 3350.140625 1706516495.0253
MEM 3350.140625 1706516495.1656
MEM 3350.140625 1706516495.3051
MEM 3350.140625 1706516495.4441
MEM 3350.140625 1706516495.5827
MEM 3350.140625 1706516495.7220
MEM 3350.140625 1706516495.8619
MEM 3350.140625 1706516496.0016
MEM 3350.140625 1706516496.1430
MEM 3350.140625 1706516496.2834
MEM 3350.140625 1706516496.4246
MEM 3350.140625 1706516496.5664
MEM 3350.140625 1706516496.7070
MEM 3350.140625 1706516496.8461
MEM 3350.140625 1706516496.9862
MEM 3350.140625 1706516497.1283
MEM 3350.140625 1706516497.2712
MEM 3350.140625 1706516497.4139
MEM 3350.140625 1706516497.5569
MEM 3350.140625 1706516497.7002
MEM 3350.140625 1706516497.8415
MEM 3354.332031 1706516497.9852
MEM 3357.011719 1706516498.1293
MEM 3367.761719 1706516498.2734
MEM 3367.886719 1706516498.4179
MEM 3367.886719 1706516498.5624
MEM 3367.886719 1706516498.7064
MEM 3367.886719 1706516498.8472
MEM 3367.886719 1706516498.9916
MEM 3367.886719 1706516499.1375
MEM 3367.886719 1706516499.2820
MEM 3367.886719 1706516499.4268
MEM 3367.886719 1706516499.5716
MEM 3367.886719 1706516499.7148
MEM 3367.886719 1706516499.8585
MEM 3368.417969 1706516500.0015
MEM 3376.410156 1706516500.1447
MEM 3381.824219 1706516500.2882
MEM 3381.824219 1706516500.4320
MEM 3381.824219 1706516500.5753
MEM 3381.824219 1706516500.7148
MEM 3381.824219 1706516500.8589
MEM 3381.824219 1706516501.0038
MEM 3381.824219 1706516501.1475
MEM 3381.824219 1706516501.2971
MEM 3381.824219 1706516501.4444
MEM 3381.824219 1706516501.5877
MEM 3386.003906 1706516501.7304
MEM 3386.003906 1706516501.8737
MEM 3386.003906 1706516502.0171
MEM 3386.003906 1706516502.1611
MEM 3386.003906 1706516502.3053
MEM 3386.003906 1706516502.4497
MEM 3386.003906 1706516502.5938
MEM 3386.003906 1706516502.7367
MEM 3386.003906 1706516502.8776
MEM 3386.003906 1706516503.0169
MEM 3368.171875 1706516503.1567
MEM 3368.171875 1706516503.2958
MEM 3368.171875 1706516503.4349
MEM 3368.171875 1706516503.5751
MEM 3368.171875 1706516503.7186
MEM 3368.171875 1706516503.8576
MEM 3368.171875 1706516503.9954
MEM 3368.171875 1706516504.1334
MEM 3368.171875 1706516504.2729
MEM 3368.171875 1706516504.4124
MEM 3368.171875 1706516504.5511
MEM 3368.171875 1706516504.6948
MEM 3368.171875 1706516504.8369
MEM 3368.171875 1706516504.9794
MEM 3368.171875 1706516505.1220
MEM 3368.171875 1706516505.2648
MEM 3350.046875 1706516505.4074
MEM 3350.046875 1706516505.5504
MEM 3350.046875 1706516505.6967
MEM 3350.046875 1706516505.8364
MEM 3350.046875 1706516505.9782
MEM 3350.046875 1706516506.1182
MEM 3350.046875 1706516506.2603
MEM 3350.046875 1706516506.4005
MEM 3350.046875 1706516506.5400
MEM 3350.046875 1706516506.6812
MEM 3350.046875 1706516506.8252
MEM 3350.046875 1706516506.9767
MEM 3350.046875 1706516507.1205
MEM 3350.046875 1706516507.2646
MEM 3350.046875 1706516507.4085
MEM 3350.046875 1706516507.5721
MEM 3350.046875 1706516507.7163
MEM 3350.046875 1706516507.8602
MEM 3350.046875 1706516508.0042
MEM 3350.046875 1706516508.1480
MEM 3350.046875 1706516508.2887
MEM 3350.046875 1706516508.4297
MEM 3350.046875 1706516508.5711
MEM 3350.046875 1706516508.7129
MEM 3350.046875 1706516508.8538
MEM 3350.046875 1706516508.9958
MEM 3350.046875 1706516509.1373
MEM 3350.046875 1706516509.2854
MEM 3350.046875 1706516509.4352
MEM 3350.046875 1706516509.5757
MEM 3350.046875 1706516509.7163
MEM 3350.046875 1706516509.8573
MEM 3350.046875 1706516509.9989
MEM 3350.046875 1706516510.1410
MEM 3350.046875 1706516510.2819
MEM 3350.046875 1706516510.4246
MEM 3350.046875 1706516510.5678
MEM 3350.046875 1706516510.7103
MEM 3350.046875 1706516510.8501
MEM 3350.046875 1706516510.9902
MEM 3350.046875 1706516511.1341
MEM 3350.046875 1706516511.2789
MEM 3350.046875 1706516511.4233
MEM 3350.046875 1706516511.5672
MEM 3350.046875 1706516511.7119
MEM 3352.128906 1706516511.8557
MEM 3358.804688 1706516512.0003
MEM 3358.804688 1706516512.1448
MEM 3364.242188 1706516512.2892
MEM 3364.242188 1706516512.4376
MEM 3364.242188 1706516512.5814
MEM 3364.242188 1706516512.7261
MEM 3364.242188 1706516512.8706
MEM 3364.242188 1706516513.0156
MEM 3364.242188 1706516513.1602
MEM 3364.242188 1706516513.3043
MEM 3364.242188 1706516513.4482
MEM 3364.242188 1706516513.5906
MEM 3364.242188 1706516513.7315
MEM 3364.242188 1706516513.8716
MEM 3367.539062 1706516514.0102
MEM 3372.953125 1706516514.1483
MEM 3378.367188 1706516514.2855
MEM 3378.367188 1706516514.4221
MEM 3378.367188 1706516514.5594
MEM 3378.367188 1706516514.6965
MEM 3378.367188 1706516514.8347
MEM 3378.367188 1706516514.9729
MEM 3378.367188 1706516515.1111
MEM 3378.367188 1706516515.2495
MEM 3378.367188 1706516515.3900
MEM 3378.367188 1706516515.5275
MEM 3382.230469 1706516515.6657
MEM 3382.230469 1706516515.8061
MEM 3382.230469 1706516515.9512
MEM 3382.230469 1706516516.0917
MEM 3382.230469 1706516516.2311
MEM 3382.230469 1706516516.3708
MEM 3382.230469 1706516516.5136
MEM 3382.230469 1706516516.6555
MEM 3382.230469 1706516516.7951
MEM 3382.230469 1706516516.9328
MEM 3382.378906 1706516517.0703
MEM 3382.378906 1706516517.2121
MEM 3382.378906 1706516517.3494
MEM 3368.218750 1706516517.4866
MEM 3368.218750 1706516517.6247
MEM 3368.218750 1706516517.7628
MEM 3368.218750 1706516517.9008
MEM 3368.218750 1706516518.0400
MEM 3368.218750 1706516518.1805
MEM 3368.218750 1706516518.3236
MEM 3368.218750 1706516518.4624
MEM 3368.218750 1706516518.6023
MEM 3368.218750 1706516518.7472
MEM 3368.218750 1706516518.8860
MEM 3368.218750 1706516519.0368
MEM 3368.218750 1706516519.1817
MEM 3368.218750 1706516519.3262
MEM 3350.089844 1706516519.4713
MEM 3350.089844 1706516519.6161
MEM 3350.089844 1706516519.7604
MEM 3350.089844 1706516519.9042
MEM 3350.089844 1706516520.0492
MEM 3350.089844 1706516520.1937
MEM 3350.089844 1706516520.3381
MEM 3350.089844 1706516520.4818
MEM 3350.089844 1706516520.6260
MEM 3350.089844 1706516520.7699
MEM 3350.089844 1706516520.9134
MEM 3350.089844 1706516521.0555
MEM 3350.089844 1706516521.1962
MEM 3350.089844 1706516521.3403
MEM 3350.089844 1706516521.4890
MEM 3350.089844 1706516521.6323
MEM 3350.089844 1706516521.7764
MEM 3350.089844 1706516521.9205
MEM 3350.089844 1706516522.0641
MEM 3350.089844 1706516522.2128
MEM 3350.089844 1706516522.3557
MEM 3350.089844 1706516522.4982
MEM 3350.089844 1706516522.6413
MEM 3350.089844 1706516522.7846
MEM 3350.089844 1706516522.9302
MEM 3350.089844 1706516523.0708
MEM 3350.089844 1706516523.2143
MEM 3350.089844 1706516523.3581
MEM 3350.089844 1706516523.5018
MEM 3350.089844 1706516523.6454
MEM 3350.089844 1706516523.7893
MEM 3350.089844 1706516523.9329
MEM 3350.089844 1706516524.0766
MEM 3350.089844 1706516524.2196
MEM 3350.089844 1706516524.3625
MEM 3350.089844 1706516524.5033
MEM 3350.089844 1706516524.6440
MEM 3350.089844 1706516524.7856
MEM 3350.089844 1706516524.9297
MEM 3350.089844 1706516525.0742
MEM 3350.089844 1706516525.2181
MEM 3350.089844 1706516525.3623
MEM 3350.089844 1706516525.5069
MEM 3350.089844 1706516525.6509
MEM 3350.089844 1706516525.7952
MEM 3353.429688 1706516525.9405
MEM 3358.789062 1706516526.0830
MEM 3364.183594 1706516526.2269
MEM 3364.226562 1706516526.3710
MEM 3364.226562 1706516526.5155
MEM 3364.226562 1706516526.6604
MEM 3364.226562 1706516526.8051
MEM 3364.226562 1706516526.9501
MEM 3364.226562 1706516527.0921
MEM 3364.226562 1706516527.2332
MEM 3364.226562 1706516527.3725
MEM 3364.226562 1706516527.5116
MEM 3364.226562 1706516527.6517
MEM 3364.226562 1706516527.7901
MEM 3364.226562 1706516527.9276
MEM 3367.593750 1706516528.0655
MEM 3372.953125 1706516528.2041
MEM 3378.347656 1706516528.3420
MEM 3378.390625 1706516528.4800
MEM 3378.390625 1706516528.6205
MEM 3378.390625 1706516528.7583
MEM 3378.390625 1706516528.8960
MEM 3378.390625 1706516529.0336
MEM 3378.390625 1706516529.1713
MEM 3378.390625 1706516529.3118
MEM 3378.390625 1706516529.4568
MEM 3378.390625 1706516529.5995
MEM 3382.460938 1706516529.7408
MEM 3382.460938 1706516529.8810
MEM 3382.460938 1706516530.0194
MEM 3382.488281 1706516530.1588
MEM 3382.488281 1706516530.2964
MEM 3382.488281 1706516530.4334
MEM 3382.488281 1706516530.5704
MEM 3382.488281 1706516530.7081
MEM 3382.488281 1706516530.8461
MEM 3382.488281 1706516530.9840
MEM 3382.488281 1706516531.1322
MEM 3382.488281 1706516531.2692
MEM 3368.265625 1706516531.4072
MEM 3368.265625 1706516531.5458
MEM 3368.265625 1706516531.6950
